id,RA,DEC,plx,pmRA,pmDEC,Gmag,e_Gmag,BPmag,RPmag,RV,r,P
3056680090870009472,116.78118438415942,-4.664081476873629,0.33584002258190676,-1.5957724859417532,-1.6166073294903605,17.760412,0.0029486016366369497,18.169144,17.192709,,4.735647772117597,0.8633422012057471
3056677720045655424,116.73105629605254,-4.73868586870125,0.21336051274530005,-1.498063125609114,-1.6914591153696796,18.778893,0.0033141326958586624,19.21174,18.161064,,4.750318900718496,0.6664648872584358
3056683556903984128,116.63736801127921,-4.618612737052899,0.12063564494050921,-1.6583282013757004,-1.4209150817846965,19.201283,0.003988557852294926,19.825933,18.5644,,4.7630003667552145,0.6569376407496259
3056677857487095552,116.68319411631398,-4.742519707448296,0.23668160329335083,-1.6698532316723764,-1.5772925498354085,16.653502,0.002816002366930723,17.07658,16.056578,,4.785197677784963,0.9499558580040578
3056681293460834176,116.76031653023875,-4.610317657833442,0.22691906861588657,-1.7876486916011294,-1.6851036501829941,17.468584,0.00290346410752921,17.838657,16.922451,,4.7882644836782715,0.9544545421638042
3056684518976714496,116.7108280522593,-4.585660814555142,0.014920850377300635,-1.5710099492799845,-1.6260668313124043,18.772717,0.0033868637352961095,19.19793,18.14161,,4.789538870374355,0.813756564887383
3056684244098792832,116.74147959338691,-4.595098627294178,0.20105311810404644,-1.873212058532322,-1.6598632972158414,17.921198,0.0029689359682949093,18.311777,17.392939,,4.812988900422692,0.9241964446490695
3056683733002280192,116.66416008058917,-4.59292387407022,0.07725294301496416,-1.8026574176529429,-1.6654029316335113,17.980516,0.003018040436184702,18.357357,17.448887,,4.880881668494353,0.9504014350653381
3056682221173859584,116.62061960742743,-4.671423065949242,0.4044842370936469,-1.8926480791684448,-1.6968353326906618,18.74766,0.0032852629402061353,19.242865,18.13512,,4.881860995818135,0.6076747286651493
3056677823127355520,116.7017480923048,-4.746393617384005,0.22658823128295752,-1.7719023086588623,-1.6959178954661178,15.807878,0.002949074146403725,16.36968,15.095746,,4.883640274682523,0.9537255721635378
3056678162424917120,116.76926932411129,-4.712029876361041,0.23065737229080074,-1.770458431422676,-1.5606880529059284,19.757584,0.004997025828061374,20.457117,19.015444,,4.913680346483392,0.9520463012044278
3056684484616983168,116.69565573305154,-4.582935019673437,0.14475410416391632,-1.7272382498869037,-1.4922844016615249,17.770948,0.0030152478064396906,18.125387,17.270428,,4.938495406155826,0.9235160210702236
3056677823127354624,116.70802808106716,-4.74725451209748,0.252612338298347,-1.7070644957580334,-1.7124007890546031,17.588211,0.0029219008910312105,17.992327,17.018879,,4.948417169310428,0.9465239728903606
3056678162424914944,116.76741865009971,-4.715702304562691,0.31593106682988426,-1.833190677810498,-1.780600159136397,18.585403,0.003263835211483488,19.005314,17.968805,,4.95561786128085,0.7438872719165242
3056684282758070400,116.75401460767456,-4.599936888305582,0.3796817389759007,-1.8461886215142684,-1.6023475422878304,17.88964,0.002977414885002879,18.28676,17.341703,,4.991581747403205,0.7891841567454633
3056684282758070016,116.75386169444856,-4.598963839360922,0.24785339106345783,-1.7996985330877462,-1.6437832347690644,17.27159,0.0029009764630903304,17.63777,16.753342,,5.031732261905497,0.9561644285855423
3056678265504140800,116.77634206812961,-4.705115322026989,0.31128752434823215,-1.6482083258648177,-1.6376136569156283,17.316637,0.002890003841793631,17.68146,16.777208,,5.055373286411576,0.932331427868398
3056681907636418432,116.62280063353293,-4.6947583976597596,0.271115813281599,-1.696117063502429,-1.7246168541586389,18.259897,0.003089078774402413,18.688597,17.706861,,5.061506759448202,0.9347727210023504
3056682221173859456,116.61707443137553,-4.668759143653595,0.35086125372743,-1.784636710102582,-1.6767113953508646,17.53765,0.002913272773953318,17.908009,17.001734,,5.083646284528125,0.9118172212848791
3056685210471020672,116.67675511314586,-4.583523669063222,0.1768723505210197,-1.8890260948366864,-1.6052557595840504,16.766989,0.002834910429750349,17.120811,16.255295,,5.1164045778981535,0.921988081179482
3056678269803904256,116.77538307323515,-4.708876706737399,0.32622922870476706,-1.6729370193985096,-1.615488263461093,18.05591,0.0029942986822817756,18.471529,17.487804,,5.117365432943819,0.9289583238570759
3056684278458533888,116.74943615896478,-4.593772907590485,0.35394273326721537,-1.8747955278200281,-1.5943199688051561,18.771713,0.0035419490336831075,19.336184,18.2004,,5.129501573777804,0.7762626372411441
3056584845675948672,116.65197240238986,-4.7344750009061265,0.28480622247768195,-1.6507373108615835,-1.6302603456169529,15.90474,0.002786226065035471,16.50673,15.163954,,5.130871681205658,0.9431617359383077
3056684347178024576,116.73259629167724,-4.585073335424209,0.0884978148354783,-1.9333903246423625,-1.4523169063168915,19.078926,0.0037451484547938937,19.550613,18.462177,,5.132830082087561,0.6109206188247803
3056684484616989568,116.6919108857379,-4.580003827300269,0.1730541442654981,-1.6333418750105717,-1.6994033662887678,16.643385,0.0028252261228579314,16.993593,16.135542,,5.135340544022543,0.9333471270309187
3056679983491104000,116.78770155007338,-4.670821870996694,0.22981079732358137,-1.6805557834987965,-1.5989787500252404,18.06412,0.0030366339307174783,18.46308,17.443165,,5.136927716695661,0.9597837303838546
3056685210471022848,116.67227151662826,-4.584610892800398,0.3330207604874833,-1.7135085503427856,-1.676283233038807,17.399872,0.0028900628205301825,17.797775,16.854753,,5.140583966757425,0.9359556514021263
3056683591263744128,116.63935126820944,-4.6059764327689985,0.3166514672322616,-1.8543451318633735,-1.7790573493513924,18.40572,0.0031862836062247187,18.891384,17.799715,,5.155466741897081,0.6991088396820535
3056681911936222336,116.62203376643724,-4.697343260568438,0.07000060795442872,-1.7097637654136084,-1.648277239507627,17.787842,0.0029328608085774604,18.189816,17.245747,,5.160730603657752,0.9586981112207552
3056585051831260288,116.6361712626582,-4.720847198884867,0.2451322833808146,-1.6287537762828834,-1.6415611222236994,18.010967,0.0029938966863535216,18.425072,17.43324,,5.1695231995189,0.9444498475128124
3056685210471018496,116.67897949932014,-4.5815148582599825,0.18539527910519546,-1.823390934923093,-1.607647104293177,16.803251,0.0028511051846135784,17.158817,16.295118,,5.194859889802382,0.9591401567367351
3056681976355906816,116.61744572919466,-4.685521113424701,0.1925381278047072,-1.8371659129620823,-1.5878263733991895,18.434631,0.00318226927519394,18.901583,17.861942,,5.204128608092169,0.9507136268671611
3056682221171390592,116.6149822956745,-4.667581624230786,0.20580688073256778,-1.9053737002459894,-1.4913289782569503,18.574287,0.0032227828777987456,18.987452,17.967276,,5.206061500837634,0.7373509847884613
3056678304163630848,116.78347452446874,-4.696599246349611,0.21736511185228208,-1.811920210680064,-1.6250711435059566,17.93793,0.0030164366375365313,18.34031,17.383076,,5.228064548560286,0.9589202040494414
3056685206171488256,116.66909601947756,-4.584204319655956,0.06409395662976683,-1.637952433429957,-1.7078418882929125,17.923756,0.0030338488210733404,18.397879,17.446032,,5.2319090319209955,0.884810743571003
3056678299863890944,116.78513692993084,-4.693209324725958,0.20720033985882239,-1.8814764918454223,-1.6030519388709465,18.167622,0.0030960890211334043,18.542965,17.601875,,5.251806830088097,0.9211585774631599
3056681254801530624,116.76925667924627,-4.608412499035123,0.22945042902425217,-1.876553097217595,-1.5816898049211878,18.420357,0.003198644072725832,18.883997,17.787952,,5.263626772858078,0.9101859998185505
3056677582609187584,116.70684074840395,-4.7529442382525335,0.28758528986360016,-1.6909445010636754,-1.6742761768078867,16.30228,0.0028047780320634035,16.915466,15.55366,,5.284587991714426,0.9506623736608127
3056685244830751872,116.68810182762304,-4.577898768371934,0.12404454456363037,-1.722259489537082,-1.620607510298733,16.624807,0.002822270204502155,17.093351,15.999907,,5.291758411675017,0.9701912708254941
3056683144587080704,116.61462951541706,-4.644149702357992,0.07405822392593887,-1.9351512226977474,-1.5324130520890038,19.09167,0.0037044336841474644,19.568193,18.452848,,5.372620165187309,0.8225743749613306
3056678093705437568,116.7755747630076,-4.716411838464092,0.29081328330140366,-1.7024415976438547,-1.7782001805787144,18.655207,0.003270256290818196,19.130781,18.063204,,5.3733414275122735,0.8611770822143174
3056685240531240576,116.69192551951345,-4.575960894086374,0.30083133322319405,-1.692485715872126,-1.6846397872532535,17.83412,0.0030042104634301304,18.175652,17.313656,,5.37621391371037,0.9447529371407141
3056684587696211840,116.71161837414567,-4.575558934191677,0.2498419441427477,-1.6100514217481314,-1.6521858892661212,17.669289,0.0029630157617443493,18.011875,17.139656,,5.397204968752419,0.9319066488906486
3056588075491559808,116.61880702581318,-4.700040685914103,0.4339873981899215,-1.6865974773043768,-1.6985048681018369,17.401678,0.0028836054967627334,17.749357,16.87704,,5.400932288478455,0.8169026508683342
3056683797422210944,116.65851960759177,-4.58499137236337,0.23208692723824983,-1.6293451543463446,-1.7409566940049326,18.728094,0.0033895515449029238,19.249847,18.16298,,5.459549242063261,0.895499170293807
3056683144587087872,116.61400499608625,-4.639435293017919,0.15499878297365544,-1.7790021539078047,-1.7123937400917508,18.532455,0.0032989893038697124,19.051922,17.89562,,5.481300479607597,0.9437729342042129
3056683664282825088,116.63053568478036,-4.607706189355965,0.2756381557442002,-1.7514363147769947,-1.7036961697126922,17.748154,0.0029686839079701237,18.154236,17.188139,,5.484787704199762,0.9455300303306644
3056682186814126976,116.61166702882328,-4.681226011807697,0.29712387144111235,-1.6429166381293308,-1.6664553022556385,17.77866,0.002950472094551346,18.156958,17.262865,,5.488989030822781,0.9353194222665501
3056584841377552768,116.65265459763155,-4.742199159494867,0.2014464981088836,-1.865607175163347,-1.6988275269411377,19.0362,0.003544319025872598,19.55689,18.366499,,5.491985021320679,0.9074300786238189
3056682289893334912,116.61004781644593,-4.66227992564077,0.2592271451338493,-1.6946835734239323,-1.5304647483704434,16.873743,0.002834961271497522,17.17554,16.426111,,5.5012861996517675,0.9162563466206607
3056683183246512384,116.61729077148831,-4.6289387281901995,0.3322661080810929,-1.570447752076719,-1.6465700906233418,17.849245,0.003027804911016606,18.20081,17.178232,,5.508565453624885,0.8395070381935429
3056682289893334144,116.60998944906461,-4.658784957656394,0.20423384346618145,-1.7606721135030292,-1.5745169152259986,18.132086,0.0030553899786719867,18.5812,17.584324,,5.514990503162451,0.9629883115489687
